DDI-MedLine.d48.s0|6-22|Clostridium toxin|drug_n
DDI-MedLine.d59.s7|6-11|Ca(2+)|drug
DDI-MedLine.d59.s7|56-59|cAMP|drug
DDI-MedLine.d59.s7|64-87|parietal cell activation|drug
DDI-MedLine.d59.s7|130-135|Ca(2+)|drug
DDI-MedLine.d59.s7|151-158|receptor|drug
DDI-MedLine.d59.s7|177-196|actin microfilaments|drug
DDI-MedLine.d58.s0|6-17|ginsenosides|drug
DDI-MedLine.d58.s0|67-72|bovine|drug
DDI-MedLine.d58.s0|74-83|chromaffin|drug
DDI-MedLine.d58.s2|6-11|Ca(2+)|group
DDI-MedLine.d58.s2|13-19|channel|group
DDI-MedLine.d58.s2|91-96|Ca(2+)|group
DDI-MedLine.d58.s2|98-104|channel|group
DDI-MedLine.d58.s6|6-15|Nimodipine|drug
DDI-MedLine.d58.s6|34-45|Ginsenosides|drug
DDI-MedLine.d47.s1|87-96|buforin II|drug
DDI-MedLine.d47.s1|128-139|azithromycin|drug
DDI-MedLine.d47.s1|145-155|minocycline|drug
DDI-MedLine.d47.s2|6-15|Buforin II|drug
DDI-MedLine.d47.s3|75-86|azithromycin|brand
DDI-MedLine.d47.s3|91-101|minocycline|brand
DDI-MedLine.d47.s4|113-124|azithromycin|brand
DDI-MedLine.d47.s4|129-139|minocycline|brand
DDI-MedLine.d65.s0|6-22|drug interactions|group
DDI-MedLine.d65.s0|25-27|How|group
DDI-MedLine.d65.s0|29-30|to|group
DDI-MedLine.d65.s0|32-39|identify|group
DDI-MedLine.d65.s0|41-44|them|group
DDI-MedLine.d65.s1|6-7|at|drug
DDI-MedLine.d65.s1|15-19|usual|drug
DDI-MedLine.d65.s1|21-31|recommended|drug
DDI-MedLine.d65.s1|33-46|anticoagulants|group
DDI-MedLine.d65.s1|105-108|drug|group
DDI-MedLine.d65.s1|119-123|usual|group
DDI-MedLine.d65.s1|125-135|recommended|group
DDI-MedLine.d65.s1|137-150|anticoagulants|group
DDI-MedLine.d65.s1|152-155|drug|group
DDI-MedLine.d65.s1|166-170|usual|group
DDI-MedLine.d65.s1|172-182|recommended|group
DDI-MedLine.d65.s1|184-197|anticoagulants|group
DDI-MedLine.d65.s1|208-212|usual|group
DDI-MedLine.d65.s1|214-224|recommended|group
DDI-MedLine.d65.s1|226-239|anticoagulants|group
DDI-MedLine.d65.s1|241-244|drug|group
DDI-MedLine.d65.s1|255-259|usual|group
DDI-MedLine.d65.s1|261-271|recommended|group
DDI-MedLine.d65.s1|273-286|anticoagulants|group
DDI-MedLine.d65.s1|288-291|drug|group
DDI-MedLine.d65.s1|302-306|usual|group
DDI-MedLine.d65.s1|308-318|recommended|group
DDI-MedLine.d65.s1|320-333|anticoagulants|group
DDI-MedLine.d65.s1|335-338|drug|group
DDI-MedLine.d65.s1|349-353|usual|group
DDI-MedLine.d65.s1|355-365|recommended|group
DDI-MedLine.d65.s1|367-380|anticoagulants|group
DDI-MedLine.d65.s1|391-395|usual|group
DDI-MedLine.d65.s1|397-407|recommended|group
DDI-MedLine.d65.s3|94-105|interactions|drug
DDI-MedLine.d65.s4|6-15|Guidelines|drug
DDI-MedLine.d65.s4|103-106|drug|drug
DDI-MedLine.d65.s4|134-137|drug|drug
DDI-MedLine.d65.s4|168-174|patient|drug
DDI-MedLine.d65.s5|6-10|drugs|drug
DDI-MedLine.d65.s5|12-16|drugs|drug
DDI-MedLine.d65.s5|18-31|anticoagulants|group
DDI-MedLine.d65.s5|33-49|antifungal agents|group
DDI-MedLine.d74.s1|6-23|acetilsalicic acid|drug
DDI-MedLine.d74.s1|25-38|anticoagulants|group
DDI-MedLine.d74.s1|40-56|antifungal agents|group
DDI-MedLine.d74.s6|6-13|Arginine|drug
DDI-MedLine.d74.s6|34-40|glucose|drug
DDI-MedLine.d74.s6|45-56|theophylline|drug
DDI-MedLine.d74.s6|76-83|glucagon|drug
DDI-MedLine.d74.s6|127-133|insulin|drug
DDI-MedLine.d74.s8|12-19|arginine|drug
DDI-MedLine.d74.s8|83-89|insulin|drug
DDI-MedLine.d74.s8|95-102|glucagon|drug
DDI-MedLine.d74.s9|110-117|arginine|drug
DDI-MedLine.d74.s11|6-17|theophylline|drug
DDI-MedLine.d44.s1|6-12|aspirin|drug
DDI-MedLine.d44.s3|56-62|aspirin|drug
DDI-MedLine.d44.s4|85-102|cholesteryl oleate|drug
DDI-MedLine.d44.s4|108-115|triolein|drug
DDI-MedLine.d44.s5|6-15|etofibrate|drug
DDI-MedLine.d44.s6|6-21|lipolytic agents|group
DDI-MedLine.d44.s6|23-32|etofibrate|drug
DDI-MedLine.d44.s7|6-15|etofibrate|drug
DDI-MedLine.d44.s7|40-46|placebo|drug
DDI-MedLine.d44.s8|6-15|etofibrate|drug
DDI-MedLine.d125.s1|69-87|1,3-difluoroacetone|drug_n
DDI-MedLine.d125.s1|159-165|Gliftor|brand
DDI-MedLine.d125.s2|120-132|fluorocitrate|drug
DDI-MedLine.d125.s4|19-37|1,3-difluoroacetone|drug_n
DDI-MedLine.d125.s4|201-223|1,3-difluoro-2-propanol|drug_n
DDI-MedLine.d125.s5|212-234|1,3-difluoro-2-propanol|drug_n
DDI-MedLine.d125.s7|27-42|4-methylpyrazole|drug
DDI-MedLine.d125.s7|96-114|1,3-difluoroacetone|drug
DDI-MedLine.d125.s8|62-77|4-methylpyrazole|drug
DDI-MedLine.d125.s8|108-130|1,3-difluoro-2-propanol|brand
DDI-MedLine.d125.s8|224-246|1,3-difluoro-2-propanol|brand
DDI-MedLine.d125.s8|251-269|1,3-difluoroacetone|drug_n
DDI-MedLine.d86.s0|64-72|diltiazem|drug
DDI-MedLine.d86.s0|78-86|sirolimus|drug
DDI-MedLine.d86.s1|60-68|sirolimus|drug
DDI-MedLine.d86.s1|116-121|CYP3A4|drug
DDI-MedLine.d86.s1|132-140|diltiazem|brand
DDI-MedLine.d86.s2|160-178|calcium antagonists|drug
DDI-MedLine.d86.s3|176-184|sirolimus|drug
DDI-MedLine.d86.s3|216-224|diltiazem|brand
DDI-MedLine.d86.s5|6-14|sirolimus|drug
DDI-MedLine.d86.s5|16-24|diltiazem|drug
DDI-MedLine.d86.s6|6-14|sirolimus|drug
DDI-MedLine.d86.s6|31-39|diltiazem|brand
DDI-MedLine.d86.s7|107-115|diltiazem|drug
DDI-MedLine.d86.s7|118-135|desacetyldiltiazem|drug
DDI-MedLine.d86.s7|142-156|dethyldiltiazem|drug
DDI-MedLine.d86.s7|199-207|sirolimus|brand
DDI-MedLine.d86.s7|248-256|diltiazem|drug
DDI-MedLine.d86.s9|78-86|sirolimus|drug
DDI-MedLine.d86.s9|123-131|sirolimus|drug
DDI-MedLine.d86.s9|209-222|anticoagulants|group
DDI-MedLine.d1.s0|6-7|ED|drug
DDI-MedLine.d1.s0|22-29|erection|drug
DDI-MedLine.d1.s0|44-51|patients|drug
DDI-MedLine.d1.s0|58-71|cardiovascular|group
DDI-MedLine.d1.s0|73-79|disease|group
DDI-MedLine.d1.s0|81-88|patients|drug
DDI-MedLine.d1.s2|212-218|ironing|drug
DDI-MedLine.d1.s4|120-129|sildenafil|drug
DDI-MedLine.d1.s5|6-15|Sildenafil|drug
DDI-MedLine.d1.s5|66-73|nitrates|group
DDI-MedLine.d1.s5|111-118|nitrates|group
DDI-MedLine.d1.s6|6-27|beta-receptor blockers|group
DDI-MedLine.d1.s6|30-48|calcium antagonists|group
DDI-MedLine.d1.s6|51-77|thiazide and loop diuretics|group
DDI-MedLine.d1.s6|80-93|ACE inhibitors|group
DDI-MedLine.d1.s7|6-16|symptomatic|drug
DDI-MedLine.d1.s7|58-65|disorder|drug
DDI-MedLine.d1.s7|160-167|disorder|drug
DDI-MedLine.d1.s8|6-15|regulation|drug
DDI-MedLine.d1.s8|20-24|blood|drug
DDI-MedLine.d1.s8|26-33|pressure|group
DDI-MedLine.d1.s8|39-43|blood|drug
DDI-MedLine.d1.s8|45-49|sugar|group
DDI-MedLine.d1.s8|51-55|level|group
DDI-MedLine.d1.s8|58-72|hyperlipidaemia|group
DDI-MedLine.d1.s8|78-84|obesity|group
DDI-MedLine.d1.s8|110-118|lifestyle|group
DDI-MedLine.d1.s8|121-127|smoking|drug
DDI-MedLine.d1.s8|142-145|diet|group
DDI-MedLine.d1.s8|156-163|physical|group
DDI-MedLine.d1.s8|165-172|exertion|group
DDI-MedLine.d132.s0|153-199|non-nucleoside reverse transcriptase inhibitors|group
DDI-MedLine.d132.s4|11-19|efavirenz|drug
DDI-MedLine.d132.s4|25-34|nevirapine|drug
DDI-MedLine.d132.s4|82-83|PI|group
DDI-MedLine.d132.s4|85-93|indinavir|group
DDI-MedLine.d132.s4|172-181|nevirapine|drug
DDI-MedLine.d132.s4|222-230|efavirenz|drug
DDI-MedLine.d132.s5|49-50|PI|drug
DDI-MedLine.d132.s5|52-61|nelfinavir|brand
DDI-MedLine.d132.s6|6-26|antiretroviral agents|group
DDI-MedLine.d132.s6|28-41|anticoagulants|group
DDI-MedLine.d132.s6|43-59|antifungal agents|group
DDI-MedLine.d132.s6|61-70|antivirals|group
DDI-MedLine.d132.s6|72-78|aspirin|brand
DDI-MedLine.d132.s6|80-84|xanax|brand
DDI-MedLine.d132.s7|105-116|pioglitazone|drug
DDI-MedLine.d132.s8|25-33|efavirenz|drug
DDI-MedLine.d132.s8|40-54|indinavir-based|group
DDI-MedLine.d132.s10|6-14|Efavirenz|drug
DDI-MedLine.d132.s10|50-59|nelfinavir|drug
DDI-MedLine.d132.s12|42-47|NNRTIs|group
DDI-MedLine.d23.s0|58-65|ketamine|drug
DDI-MedLine.d23.s0|74-80|Innovar|brand
DDI-MedLine.d23.s0|96-104|digitalis|drug
DDI-MedLine.d23.s1|65-72|ketamine|drug
DDI-MedLine.d23.s1|75-85|Innovar Vet|brand
DDI-MedLine.d23.s1|91-103|pentobarbital|drug_n
DDI-MedLine.d23.s1|227-237|Innovar Vet|brand
DDI-MedLine.d23.s1|242-254|pentobarbital|drug_n
DDI-MedLine.d23.s1|266-278|pentobarbital|drug_n
DDI-MedLine.d23.s2|6-19|anticoagulants|group
DDI-MedLine.d23.s2|89-95|Innovar|brand
DDI-MedLine.d23.s2|98-111|antipsychotics|group
DDI-MedLine.d23.s2|113-126|antihistamines|group
DDI-MedLine.d23.s2|128-137|analgesics|group
DDI-MedLine.d23.s2|139-154|anticholinergics|group
DDI-MedLine.d23.s2|156-169|antihistamines|group
DDI-MedLine.d23.s2|171-184|anticoagulants|group
DDI-MedLine.d23.s2|186-196|anxiolytics|group
DDI-MedLine.d23.s2|198-205|ketamine|brand
DDI-MedLine.d23.s2|207-216|droperidol|brand
DDI-MedLine.d23.s2|250-256|fentayl|brand
DDI-MedLine.d23.s2|273-285|pentobarbital|brand
DDI-MedLine.d138.s0|6-25|antidiuretic hormone|group
DDI-MedLine.d138.s0|27-34|oxytocin|drug
DDI-MedLine.d29.s0|6-16|antibiotics|group
DDI-MedLine.d29.s0|18-27|probenecid|brand
DDI-MedLine.d29.s0|29-39|cloxacillin|drug_n
DDI-MedLine.d29.s2|6-16|penicillins|drug
DDI-MedLine.d29.s2|22-34|cephaloridine|drug
DDI-MedLine.d29.s2|40-50|antibiotics|group
DDI-MedLine.d29.s2|56-66|probeneicid|brand
DDI-MedLine.d29.s2|120-129|probenecid|drug_n
DDI-MedLine.d29.s3|6-19|anticoagulants|group
DDI-MedLine.d29.s3|21-37|antifungal agents|group
DDI-MedLine.d29.s3|39-48|probenecid|drug
DDI-MedLine.d29.s3|50-66|clostridium toxin|drug_n
DDI-MedLine.d29.s3|68-73|heroin|drug_n
DDI-MedLine.d29.s3|75-88|anticoagulants|group
DDI-MedLine.d29.s3|90-106|antifungal agents|group
DDI-MedLine.d29.s3|108-117|probenecid|drug
DDI-MedLine.d29.s4|6-16|cloxacillin|drug_n
DDI-MedLine.d29.s4|18-27|probenecid|drug_n
DDI-MedLine.d29.s6|33-43|cloxacillin|drug_n
DDI-MedLine.d29.s7|134-143|probenecid|drug
DDI-MedLine.d29.s8|6-15|probenecid|drug
DDI-MedLine.d29.s8|17-30|anticoagulants|group
DDI-MedLine.d29.s8|32-42|cloxacillin|drug
DDI-MedLine.d118.s1|113-129|immunosuppressive|drug
DDI-MedLine.d118.s1|212-225|anticoagulants|drug
DDI-MedLine.d118.s2|6-23|immunosuppressants|group
DDI-MedLine.d118.s2|200-211|cyclosporine|brand
DDI-MedLine.d118.s2|216-225|tacrolimus|brand
DDI-MedLine.d118.s3|103-111|sirolimus|drug
DDI-MedLine.d118.s3|134-145|cyclosporine|group
DDI-MedLine.d118.s3|150-159|tacrolimus|group
DDI-MedLine.d118.s3|255-266|cyclosporine|group
DDI-MedLine.d118.s3|271-280|tacrolimus|group
DDI-MedLine.d185.s0|108-111|oral|drug
DDI-MedLine.d185.s0|113-114|ly|drug
DDI-MedLine.d185.s0|123-129|histone|drug
DDI-MedLine.d185.s0|131-141|deacetylase|drug
DDI-MedLine.d185.s0|143-151|inhibitor|drug
DDI-MedLine.d185.s1|38-43|CYP3A4|drug
DDI-MedLine.d185.s2|61-72|ketoconazole|drug
DDI-MedLine.d185.s4|43-54|ketoconazole|drug
DDI-MedLine.d185.s5|6-17|panobinostat|drug
DDI-MedLine.d185.s5|44-55|ketoconazole|brand
DDI-MedLine.d185.s6|33-44|single agent|drug
DDI-MedLine.d185.s9|6-17|panobinostat|drug
DDI-MedLine.d185.s11|6-19|anticoagulants|group
DDI-MedLine.d185.s11|25-31|aspirin|brand
DDI-MedLine.d185.s12|6-19|anticoagulants|group
DDI-MedLine.d185.s12|21-37|antifungal agents|group
DDI-MedLine.d185.s12|39-45|aspirin|brand
DDI-MedLine.d185.s12|47-62|CYP3A inhibitors|group
DDI-MedLine.d185.s12|64-68|CYP3A|group
DDI-MedLine.d185.s12|70-81|panobinostat|drug
DDI-MedLine.d185.s13|110-121|panobinostat|drug
DDI-MedLine.d185.s13|144-148|CYP3A|group
DDI-MedLine.d185.s13|182-193|panobinostat|drug
DDI-MedLine.d180.s0|37-41|DZNep|drug
DDI-MedLine.d180.s2|6-23|acetilsalicic acid|drug
DDI-MedLine.d180.s5|146-152|aspirin|drug
DDI-MedLine.d180.s6|119-123|DZNep|brand
DDI-MedLine.d180.s7|6-10|DZNep|drug
DDI-MedLine.d180.s8|38-42|Aloxi|drug
DDI-MedLine.d180.s9|6-19|anticoagulants|group
DDI-MedLine.d180.s9|21-27|aspirin|brand
DDI-MedLine.d180.s10|19-23|Bcl-2|drug
DDI-MedLine.d180.s10|46-50|DZNep|drug
DDI-MedLine.d180.s10|92-96|DZNep|drug
DDI-MedLine.d180.s10|102-108|ABT-737|brand
DDI-MedLine.d180.s10|113-124|Bcl-2 family|group
DDI-MedLine.d180.s10|195-199|DZNep|drug
DDI-MedLine.d180.s11|6-10|DZNep|drug
DDI-MedLine.d180.s11|12-16|ALOX5|drug
DDI-MedLine.d180.s12|6-19|anticoagulants|group
DDI-MedLine.d180.s12|21-27|aspirin|brand
DDI-MedLine.d180.s12|29-45|antifungal agents|group
DDI-MedLine.d180.s12|47-60|anticoagulants|group
DDI-MedLine.d180.s12|62-66|DZNep|brand
DDI-MedLine.d180.s12|68-81|anticoagulants|group
DDI-MedLine.d180.s12|83-99|antifungal agents|group
DDI-MedLine.d180.s12|101-114|anticoagulants|group
DDI-MedLine.d180.s12|116-122|ABT-737|brand
DDI-MedLine.d180.s13|27-31|DZNep|drug
DDI-MedLine.d180.s13|82-97|multiple myeloma|group
DDI-MedLine.d181.s0|6-18|levothyroxine|drug
DDI-MedLine.d181.s0|35-47|levothyroxine|drug
DDI-MedLine.d181.s0|61-71|colic drops|drug
DDI-MedLine.d181.s2|57-66|simeticone|drug
DDI-MedLine.d181.s3|6-15|simeticone|drug
DDI-MedLine.d181.s4|128-140|levothyroxine|drug
DDI-MedLine.d181.s4|169-184|drug interaction|group
DDI-MedLine.d181.s4|191-200|simeticone|brand
DDI-MedLine.d181.s6|6-12|Infacol|brand
DDI-MedLine.d181.s6|20-32|levothyroxine|drug
DDI-MedLine.d181.s8|6-14|thyroxine|drug
DDI-MedLine.d181.s8|16-29|anticoagulants|group
DDI-MedLine.d181.s8|31-47|antifungal agents|group
DDI-MedLine.d181.s8|49-62|anticoagulants|group
DDI-MedLine.d181.s8|64-80|antifungal agents|group
DDI-MedLine.d181.s8|82-91|simeticone|brand
DDI-MedLine.d169.s0|6-12|Calcium|drug
DDI-MedLine.d169.s0|65-68|iron|drug
DDI-MedLine.d169.s1|6-12|Calcium|drug
DDI-MedLine.d169.s1|106-109|iron|drug
DDI-MedLine.d169.s3|6-12|calcium|drug
DDI-MedLine.d169.s3|66-72|calcium|drug
DDI-MedLine.d169.s3|91-94|iron|drug
DDI-MedLine.d169.s3|100-103|iron|drug
DDI-MedLine.d169.s3|105-108|iron|group
DDI-MedLine.d169.s3|118-121|iron|group
DDI-MedLine.d169.s3|123-126|iron|group
DDI-MedLine.d169.s3|128-131|iron|group
DDI-MedLine.d169.s4|78-91|anticoagulants|group
DDI-MedLine.d169.s5|105-119|ferrous sulfate|drug
DDI-MedLine.d169.s7|6-12|calcium|drug
DDI-MedLine.d169.s7|34-49|calcium chloride|drug
DDI-MedLine.d169.s9|6-12|calcium|drug
DDI-MedLine.d169.s9|22-27|800 mg|drug
DDI-MedLine.d169.s9|54-57|5 mg|drug
DDI-MedLine.d169.s9|72-76|37.7%|drug
DDI-MedLine.d169.s10|53-59|calcium|drug
DDI-MedLine.d169.s10|62-68|calcium|drug
DDI-MedLine.d169.s10|73-80|chloride|drug
DDI-MedLine.d169.s10|108-111|iron|drug
DDI-MedLine.d169.s10|125-131|nonheme|drug
DDI-MedLine.d169.s10|134-137|iron|drug
DDI-MedLine.d169.s10|142-148|nonheme|drug
DDI-MedLine.d169.s10|151-157|nonheme|drug
DDI-MedLine.d169.s10|162-168|sulfate|drug
DDI-MedLine.d169.s10|175-178|heme|drug
DDI-MedLine.d169.s10|181-184|iron|drug
DDI-MedLine.d169.s10|189-192|heme|drug
DDI-MedLine.d169.s10|195-198|heme|drug
DDI-MedLine.d169.s10|203-206|CRBC|drug
DDI-MedLine.d169.s10|210-213|iron|drug
DDI-MedLine.d169.s11|6-12|calcium|drug
DDI-MedLine.d179.s1|46-54|sunitinib|drug
DDI-MedLine.d179.s2|66-74|sunitinib|drug
DDI-MedLine.d179.s2|131-139|sunitinib|drug
DDI-MedLine.d179.s2|145-153|docetaxel|drug
DDI-MedLine.d179.s3|6-19|anticoagulants|group
DDI-MedLine.d179.s3|21-37|antifungal agents|group
DDI-MedLine.d179.s3|39-45|aspirin|brand
DDI-MedLine.d179.s3|47-60|anticoagulants|group
DDI-MedLine.d179.s3|62-78|antifungal agents|group
DDI-MedLine.d179.s3|80-86|aspirin|brand
DDI-MedLine.d179.s3|98-106|docetaxel|brand
DDI-MedLine.d179.s3|108-121|anticoagulants|group
DDI-MedLine.d179.s3|123-139|antifungal agents|group
DDI-MedLine.d179.s3|141-147|aspirin|brand
DDI-MedLine.d179.s5|6-14|Sunitinib|drug
DDI-MedLine.d179.s5|124-132|docetaxel|drug
DDI-MedLine.d179.s6|37-45|sunitinib|drug
DDI-MedLine.d179.s6|51-59|docetaxel|drug
DDI-MedLine.d179.s6|137-150|anticoagulants|group
DDI-MedLine.d179.s6|156-172|antifungal agents|group
DDI-MedLine.d179.s7|27-35|docetaxel|drug
DDI-MedLine.d179.s7|49-57|sunitinib|brand
DDI-MedLine.d179.s8|123-131|docetaxel|drug
DDI-MedLine.d179.s8|200-208|sunitinib|brand
DDI-MedLine.d179.s10|6-14|Sunitinib|drug
DDI-MedLine.d179.s10|104-107|EGFR|drug
DDI-MedLine.d179.s10|109-113|T790M|drug
DDI-MedLine.d179.s10|119-123|K-ras|drug
DDI-MedLine.d179.s10|172-180|docetaxel|drug
DDI-MedLine.d179.s10|194-202|Sunitinib|drug
DDI-MedLine.d179.s10|219-227|Sunitinib|drug
DDI-MedLine.d179.s10|241-249|docetaxel|drug
DDI-MedLine.d159.s0|21-38|acetyl-l-carnitine|drug
DDI-MedLine.d159.s0|45-61|alpha lipoic acid|drug
DDI-MedLine.d159.s1|81-101|1,2:3,4-diepoxybutane|drug
DDI-MedLine.d159.s3|229-242|anticoagulants|group
DDI-MedLine.d159.s3|245-261|antifungal agents|group
DDI-MedLine.d159.s3|264-274|antibiotics|group
DDI-MedLine.d159.s3|277-301|glutathione S-transferase|brand
DDI-MedLine.d159.s3|304-311|catalase|brand
DDI-MedLine.d159.s3|331-341|glutathione|drug
DDI-MedLine.d159.s4|64-75|antioxidants|drug
DDI-MedLine.d159.s5|161-163|DEB|drug
DDI-MedLine.d159.s6|5-22|acetyl-l-carnitine|drug
DDI-MedLine.d159.s6|115-131|alpha-lipoic acid|drug
DDI-MedLine.d159.s7|6-8|DEB|drug
DDI-MedLine.d159.s7|10-23|anticoagulants|group
DDI-MedLine.d159.s7|25-41|antifungal agents|group
DDI-MedLine.d159.s7|43-58|anticholinergics|group
DDI-MedLine.d159.s7|60-73|antihistamines|group
DDI-MedLine.d159.s7|75-88|antipsychotics|group
DDI-MedLine.d159.s7|90-99|antivirals|group
DDI-MedLine.d164.s1|71-79|Herceptin|brand
DDI-MedLine.d164.s1|173-181|Herceptin|brand
DDI-MedLine.d164.s1|194-207|anticoagulants|group
DDI-MedLine.d164.s1|209-225|antifungal agents|group
DDI-MedLine.d164.s1|227-240|anticoagulants|group
DDI-MedLine.d164.s1|242-258|antifungal agents|group
DDI-MedLine.d164.s1|260-273|anticoagulants|group
DDI-MedLine.d164.s1|275-291|antifungal agents|group
DDI-MedLine.d164.s1|293-306|anticoagulants|group
DDI-MedLine.d164.s1|308-324|antifungal agents|group
DDI-MedLine.d164.s1|326-339|anticoagulants|group
DDI-MedLine.d164.s1|341-357|antifungal agents|group
DDI-MedLine.d164.s1|359-372|anticoagulants|group
DDI-MedLine.d164.s1|374-390|antifungal agents|group
DDI-MedLine.d164.s1|392-405|anticoagulants|group
DDI-MedLine.d164.s1|407-423|antifungal agents|group
DDI-MedLine.d164.s1|425-438|anticoagulants|group
DDI-MedLine.d164.s1|440-456|antifungal agents|group
DDI-MedLine.d164.s1|458-471|anticoagulants|group
DDI-MedLine.d164.s1|473-489|antifungal agents|group
DDI-MedLine.d164.s1|491-504|anticoagulants|group
DDI-MedLine.d164.s3|155-163|Herceptin|brand
DDI-MedLine.d164.s3|174-177|ADCC|drug_n
DDI-MedLine.d164.s4|62-70|Herceptin|drug
DDI-MedLine.d164.s4|92-100|lapatinib|drug
DDI-MedLine.d164.s4|168-180|HER2-positive|drug
DDI-MedLine.d164.s5|6-14|Lapatinib|drug
DDI-MedLine.d164.s5|50-52|N/A|drug
DDI-MedLine.d164.s5|57-59|N/A|drug
DDI-MedLine.d164.s5|64-66|N/A|drug
DDI-MedLine.d164.s5|82-84|N/A|drug
DDI-MedLine.d164.s5|106-108|N/A|drug
DDI-MedLine.d164.s5|119-131|breast cancer|group
DDI-MedLine.d164.s5|184-186|N/A|drug
DDI-MedLine.d193.s0|20-27|Brilinta|brand
DDI-MedLine.d193.s0|44-54|clopidogrel|drug
DDI-MedLine.d193.s0|58-63|Plavix|brand
DDI-MedLine.d43.s2|6-15|initiation|drug
DDI-MedLine.d43.s2|17-21|phase|drug
DDI-MedLine.d43.s2|41-50|initiation|drug
DDI-MedLine.d43.s2|52-65|anticoagulants|group
DDI-MedLine.d43.s2|68-84|antifungal agents|group
DDI-MedLine.d43.s2|87-93|aspirin|brand
DDI-MedLine.d43.s2|96-109|anticoagulants|group
DDI-MedLine.d43.s2|112-128|antifungal agents|group
DDI-MedLine.d43.s2|131-138|sequence|drug
DDI-MedLine.d43.s2|141-154|anticoagulants|group
DDI-MedLine.d43.s2|157-173|antifungal agents|group
DDI-MedLine.d43.s2|176-180|phase|drug
DDI-MedLine.d43.s2|183-196|anticoagulants|group
DDI-MedLine.d43.s2|199-215|antifungal agents|group
DDI-MedLine.d43.s2|218-222|xanax|brand
DDI-MedLine.d43.s2|225-238|anticoagulants|group
DDI-MedLine.d43.s2|241-257|antifungal agents|group
DDI-MedLine.d43.s2|260-266|aspirin|brand
DDI-MedLine.d43.s2|269-282|anticoagulants|group
DDI-MedLine.d43.s2|285-301|antifungal agents|group
DDI-MedLine.d43.s2|304-313|initiation|drug
DDI-MedLine.d43.s2|315-328|anticoagulants|group
DDI-MedLine.d43.s2|331-347|antifungal agents|group
DDI-MedLine.d43.s2|350-357|sequence|drug
DDI-MedLine.d43.s2|360-373|anticoagulants|group
DDI-MedLine.d43.s2|376-392|antifungal agents|group
DDI-MedLine.d43.s3|6-12|aspirin|drug
DDI-MedLine.d43.s6|106-123|diethylnitrosamine|drug_n
DDI-MedLine.d43.s7|6-18|phenobarbital|drug
DDI-MedLine.d43.s8|6-15|carcinogen|group
DDI-MedLine.d43.s8|145-151|aspirin|drug
DDI-MedLine.d43.s8|165-174|carcinogen|drug_n
DDI-MedLine.d43.s9|6-23|acetilsalicic acid|drug
DDI-MedLine.d43.s11|145-158|anticoagulants|group
DDI-MedLine.d43.s11|161-167|aspirin|brand
