DDI-MedLine.d48.s1|0-28|Clostridium difficile toxin A|drug
DDI-MedLine.d47.s4|39-60|Cryptosporidium parvum|drug_n
DDI-MedLine.d47.s4|107-118|azithromycin|drug
DDI-MedLine.d47.s4|123-133|minocycline|drug
DDI-MedLine.d65.s1|21-25|drugs|group
DDI-MedLine.d65.s4|0-9|guidelines|drug
DDI-MedLine.d65.s5|127-132| drugs|drug
DDI-MedLine.d65.s5|143-160|acetilsalicic acid|drug
DDI-MedLine.d65.s5|166-177|glutethimide|drug
DDI-MedLine.d65.s5|266-279|anticoagulants|group
DDI-MedLine.d65.s5|285-301|antifungal agents|group
DDI-MedLine.d65.s5|401-407|aspirin|brand
DDI-MedLine.d65.s5|413-417|xanax|brand
DDI-MedLine.d65.s5|519-535|clostridium toxin|drug_n
DDI-MedLine.d65.s5|541-546|heroin|drug_n
DDI-MedLine.d74.s0|13-20|arginine|drug
DDI-MedLine.d74.s2|216-223|arginine|drug
DDI-MedLine.d74.s2|233-239|glucose|drug
DDI-MedLine.d74.s3|0-11|Theophylline|drug
DDI-MedLine.d74.s3|36-42|insulin|drug
DDI-MedLine.d74.s3|48-55|glucagon|drug
DDI-MedLine.d74.s4|0-6|Glucose|drug
DDI-MedLine.d74.s4|38-49|theophylline|drug
DDI-MedLine.d74.s5|41-52|theophylline|drug
DDI-MedLine.d74.s6|0-7|arginine|drug
DDI-MedLine.d74.s6|39-50|theophylline|drug
DDI-MedLine.d74.s6|70-77|glucagon|drug
DDI-MedLine.d74.s6|121-127|insulin|drug
DDI-MedLine.d74.s8|12-19|arginine|drug
DDI-MedLine.d74.s8|83-89|insulin|drug
DDI-MedLine.d74.s8|95-102|glucagon|drug
DDI-MedLine.d74.s9|32-52|pancreatic alpha cell|drug
DDI-MedLine.d74.s9|70-84|Chinese hamster|drug
DDI-MedLine.d74.s11|108-119|theophylline|drug
DDI-MedLine.d44.s0|11-20|etofibrate|drug
DDI-MedLine.d44.s1|5-15|chylomicron|group
DDI-MedLine.d44.s1|109-113|drugs|drug
DDI-MedLine.d44.s2|30-39|etofibrate|drug
DDI-MedLine.d44.s2|401-410|etofibrate|drug
DDI-MedLine.d44.s3|2-23|1-month washout period|group
DDI-MedLine.d44.s4|39-63|chylomicron-like emulsion|drug
DDI-MedLine.d44.s5|6-15|etofibrate|drug
DDI-MedLine.d44.s6|0-9|Etofibrate|drug
DDI-MedLine.d44.s7|52-66|14C-cholesterol|drug
DDI-MedLine.d44.s7|74-85| fractional |drug
DDI-MedLine.d44.s7|131-88||drug
DDI-MedLine.d44.s8|30-39|etofibrate|drug
DDI-MedLine.d125.s0|0-18|1,3-difluoroacetone|drug
DDI-MedLine.d125.s0|27-47|erythro-fluorocitrate|drug
DDI-MedLine.d125.s1|30-48|1,3-difluoroacetone|drug
DDI-MedLine.d125.s1|120-142|1,3-difluoro-2-propanol|group
DDI-MedLine.d125.s2|0-18|1,3-difluoroacetone|drug
DDI-MedLine.d125.s3|18-36|1,3-difluoroacetone|drug
DDI-MedLine.d125.s4|19-37|1,3-difluoroacetone|drug
DDI-MedLine.d125.s4|201-223|1,3-difluoro-2-propanol|drug
DDI-MedLine.d125.s6|24-39|4-methylpyrazole|drug
DDI-MedLine.d125.s7|27-42|4-methylpyrazole|drug
DDI-MedLine.d125.s8|62-77|4-methylpyrazole|drug
DDI-MedLine.d86.s0|57-65|diltiazem|drug
DDI-MedLine.d86.s0|71-79|sirolimus|drug
DDI-MedLine.d86.s1|60-68|sironimus|drug
DDI-MedLine.d86.s1|156-164|diltiazem|drug
DDI-MedLine.d86.s2|100-104|drugs|group
DDI-MedLine.d86.s3|176-184|sirolimus|drug
DDI-MedLine.d86.s3|216-224|diltiazem|drug
DDI-MedLine.d86.s5|66-75|silrolimus|drug
DDI-MedLine.d86.s5|324-333|silrolimus|drug
DDI-MedLine.d86.s6|54-64|sirirolimus|drug
DDI-MedLine.d86.s6|113-123|sirirolimus|drug
DDI-MedLine.d86.s6|140-148|diltiazem|brand
DDI-MedLine.d86.s7|87-95|diltiazem|drug
DDI-MedLine.d86.s7|98-115|desacetyldiltiazem|drug
DDI-MedLine.d86.s7|122-136|dethyldiltiazem|drug
DDI-MedLine.d86.s7|179-187|sirolimus|drug_n
DDI-MedLine.d86.s7|228-236|diltiazem|drug
DDI-MedLine.d86.s9|72-80|sirolimus|drug
DDI-MedLine.d86.s9|86-94|diltiazem|drug
DDI-MedLine.d86.s9|121-129|sirolimus|drug
DDI-MedLine.d1.s2|26-39|steady partner|drug
DDI-MedLine.d1.s4|85-94|sildenafil|drug
DDI-MedLine.d1.s5|0-9|Sildenafil|drug
DDI-MedLine.d1.s5|60-67|nitrates|drug
DDI-MedLine.d1.s5|105-112|nitrates|drug
DDI-MedLine.d1.s6|40-61|beta-receptor blockers|drug
DDI-MedLine.d1.s6|64-82|calcium antagonists|group
DDI-MedLine.d1.s6|85-111|thiazide and loop diuretics|group
DDI-MedLine.d1.s6|118-131|ACE inhibitors|group
DDI-MedLine.d1.s7|21-31|symptomatic|drug
DDI-MedLine.d1.s8|0-13|blood pressure|drug
DDI-MedLine.d1.s8|15-25|blood sugar|drug
DDI-MedLine.d1.s8|27-41|hyperlipidaemia|drug
DDI-MedLine.d1.s8|43-49|obesity|drug
DDI-MedLine.d1.s8|51-64|anticoagulants|group
DDI-MedLine.d1.s8|66-82|antifungal agents|group
DDI-MedLine.d1.s8|84-90|aspirin|brand
DDI-MedLine.d1.s8|92-96|xanax|brand
DDI-MedLine.d132.s3|71-79|efavirenz|drug
DDI-MedLine.d132.s3|82-91|nevirapine|drug
DDI-MedLine.d132.s3|96-106|delavirdine|drug
DDI-MedLine.d132.s4|5-13|efavirenz|drug
DDI-MedLine.d132.s4|19-28|nevirapine|drug
DDI-MedLine.d132.s4|79-87|indinavir|drug
DDI-MedLine.d132.s4|166-175|nevirapine|drug
DDI-MedLine.d132.s4|216-224|efavirenz|drug
DDI-MedLine.d132.s6|0-9|nevirapine|drug
DDI-MedLine.d132.s6|11-21|delavirdine|drug
DDI-MedLine.d132.s6|23-39|clostridium toxin|drug_n
DDI-MedLine.d132.s8|19-27|efavirenz|drug
DDI-MedLine.d132.s8|34-42|indinavir|drug
DDI-MedLine.d132.s10|0-8|Efavirenz|drug
DDI-MedLine.d132.s10|44-53|nelfinavir|drug
DDI-MedLine.d132.s11|20-25|NNRTIs|drug
DDI-MedLine.d23.s0|15-22|ketamine|drug
DDI-MedLine.d23.s0|31-37|Innovar|brand
DDI-MedLine.d23.s1|65-72|ketamine|drug
DDI-MedLine.d23.s1|75-85|Innovar Vet|brand
DDI-MedLine.d23.s1|91-103|pentobarbital|drug
DDI-MedLine.d23.s1|120-126|ouabain|drug
DDI-MedLine.d23.s1|213-219|ouabain|drug
DDI-MedLine.d23.s1|227-234|ketamine|drug
DDI-MedLine.d23.s1|239-249|Innovar Vet|brand
DDI-MedLine.d23.s1|261-273|pentobarbital|drug
DDI-MedLine.d23.s2|38-44|ouabain|drug
DDI-MedLine.d23.s2|114-120|Innovar|brand
DDI-MedLine.d23.s2|123-130|ketamine|drug
DDI-MedLine.d23.s2|136-145|droperidol|drug
DDI-MedLine.d23.s2|179-185|fentayl|brand
DDI-MedLine.d23.s2|202-214|pentobarbital|drug_n
DDI-MedLine.d138.s0|20-27|oxytocin|drug
DDI-MedLine.d138.s0|33-52|antidiuretic hormone|drug
DDI-MedLine.d138.s1|20-27|oxytocin|drug
DDI-MedLine.d138.s1|33-43|vasopressin|drug
DDI-MedLine.d138.s2|44-51|oxytocin|drug
DDI-MedLine.d138.s2|73-83|vasopressin|drug
DDI-MedLine.d29.s0|10-19|probenecid|drug
DDI-MedLine.d29.s0|79-89|cloxacillin|drug
DDI-MedLine.d29.s3|21-30|probenecid|drug
DDI-MedLine.d29.s3|75-85|cloxacillin|drug
DDI-MedLine.d29.s3|124-134|cloxacillin|drug
DDI-MedLine.d29.s3|274-283|probenecid|drug
DDI-MedLine.d29.s4|93-103|cloxacillin|drug
DDI-MedLine.d29.s5|39-52|anticoagulants|group
DDI-MedLine.d29.s5|58-74|antifungal agents|group
DDI-MedLine.d29.s5|172-178|aspirin|brand
DDI-MedLine.d29.s5|208-225|acetilsalicic acid|drug
DDI-MedLine.d29.s5|231-242|glutethimide|drug
DDI-MedLine.d29.s5|260-273|anticoagulants|drug
DDI-MedLine.d29.s5|279-295|antifungal agents|drug
DDI-MedLine.d29.s5|312-316|xanax|brand
DDI-MedLine.d29.s5|323-339|antianxiety agent|brand
DDI-MedLine.d29.s6|27-37|cloxacillin|drug
DDI-MedLine.d29.s7|134-143|probenecid|drug
DDI-MedLine.d29.s8|74-90|clostridium toxin|drug
DDI-MedLine.d118.s2|231-240|tacrolimus|drug
DDI-MedLine.d118.s2|245-256|cyclosporine|drug
DDI-MedLine.d118.s3|97-105|sirolimus|drug
DDI-MedLine.d118.s3|128-139|cyclosporine|group
DDI-MedLine.d118.s3|144-153|tacrolimus|group
DDI-MedLine.d118.s3|249-260|cyclosporine|group
DDI-MedLine.d118.s3|265-274|tacrolimus|group
DDI-MedLine.d185.s0|10-21|ketoconazole|drug
DDI-MedLine.d185.s1|38-43|CYP3A4|drug
DDI-MedLine.d185.s2|61-72|ketoconazole|drug
DDI-MedLine.d185.s3|27-38|panobinostat|drug
DDI-MedLine.d185.s4|13-24|ketoconazole|drug
DDI-MedLine.d185.s5|19-30|panobinostat|drug
DDI-MedLine.d185.s6|33-44|single agent|drug
DDI-MedLine.d185.s7|19-30|ketoconazole|drug
DDI-MedLine.d185.s11|13-28|hypophosphatemia|group
DDI-MedLine.d185.s12|0-11|panobinostat|drug
DDI-MedLine.d185.s12|13-28|CYP3A inhibitors|drug_n
DDI-MedLine.d185.s12|52-63|panobinostat|drug
DDI-MedLine.d185.s12|70-85|CYP3A inhibitors|drug_n
DDI-MedLine.d185.s12|127-138|panobinostat|drug
DDI-MedLine.d180.s1|25-29|DZNep|drug
DDI-MedLine.d180.s2|52-65|anticoagulants|group
DDI-MedLine.d180.s2|71-87|antifungal agents|group
DDI-MedLine.d180.s3|24-28|DZNep|drug
DDI-MedLine.d180.s6|32-36|ALOX5|drug
DDI-MedLine.d180.s7|0-4|ALOX5|drug
DDI-MedLine.d180.s7|6-10|DZNep|drug
DDI-MedLine.d180.s7|12-16|ALOX5|drug
DDI-MedLine.d180.s7|18-22|DZNep|drug
DDI-MedLine.d180.s8|28-32|ALOX5|drug
DDI-MedLine.d180.s9|57-61|ALOX5|drug
DDI-MedLine.d180.s10|19-23|Bcl-2|drug
DDI-MedLine.d180.s10|113-117|Bcl-2|drug
DDI-MedLine.d180.s11|58-62|DZNep|drug
DDI-MedLine.d180.s12|13-19|ABT-737|drug
DDI-MedLine.d180.s12|25-29|DZNep|drug
DDI-MedLine.d180.s12|88-92|Bcl-2|drug
DDI-MedLine.d180.s12|118-124|ABT-737|drug
DDI-MedLine.d180.s12|130-134|DZNep|drug
DDI-MedLine.d180.s13|27-31|DZNep|drug
DDI-MedLine.d181.s0|20-32|levothyroxine|drug
DDI-MedLine.d181.s1|0-6|Infacol|drug
DDI-MedLine.d181.s2|25-34|simeticone|drug
DDI-MedLine.d181.s3|26-35|simeticone|drug
DDI-MedLine.d181.s4|85-97|levothyroxine|drug
DDI-MedLine.d181.s4|148-157|simeticone|drug
DDI-MedLine.d181.s5|17-29|levothyroxine|drug
DDI-MedLine.d181.s6|25-29|child|drug
DDI-MedLine.d181.s6|42-48|Infacol|drug
DDI-MedLine.d181.s6|78-90|levothyroxine|drug
DDI-MedLine.d181.s7|50-52|TSH|drug
DDI-MedLine.d181.s7|94-102|thyroxine|drug
DDI-MedLine.d181.s8|0-8|thyroxine|drug
DDI-MedLine.d181.s8|10-19|simeticone|drug
DDI-MedLine.d181.s8|21-24|drug|drug_n
DDI-MedLine.d181.s8|26-29|drug|drug_n
DDI-MedLine.d181.s8|31-34|drug|drug_n
DDI-MedLine.d181.s8|36-39|drug|drug_n
DDI-MedLine.d181.s8|41-44|drug|drug_n
DDI-MedLine.d181.s8|46-49|drug|drug_n
DDI-MedLine.d181.s8|51-54|drug|drug_n
DDI-MedLine.d181.s8|56-59|drug|drug_n
DDI-MedLine.d181.s8|61-64|drug|drug_n
DDI-MedLine.d181.s8|66-69|drug|drug_n
DDI-MedLine.d181.s8|71-74|drug|drug_n
DDI-MedLine.d181.s8|76-79|drug|drug_n
DDI-MedLine.d181.s8|81-84|drug|drug_n
DDI-MedLine.d181.s8|86-89|drug|drug_n
DDI-MedLine.d181.s8|91-94|drug|drug_n
DDI-MedLine.d181.s8|96-99|drug|drug_n
DDI-MedLine.d181.s8|101-104|drug|drug_n
DDI-MedLine.d181.s8|106-109|drug|drug_n
DDI-MedLine.d181.s8|111-114|drug|drug_n
DDI-MedLine.d181.s8|116-119|drug|drug_n
DDI-MedLine.d181.s8|121-124|drug|drug_n
DDI-MedLine.d181.s8|126-129|drug|drug_n
DDI-MedLine.d181.s8|131-134|drug|drug_n
DDI-MedLine.d181.s8|136-139|drug|drug_n
DDI-MedLine.d181.s8|141-144|drug|drug_n
DDI-MedLine.d181.s8|146-149|drug|drug_n
DDI-MedLine.d169.s0|43-46|iron|drug
DDI-MedLine.d169.s3|52-58|calcium|drug
DDI-MedLine.d169.s4|107-112|tracer|drug
DDI-MedLine.d169.s4|120-124|group|group
DDI-MedLine.d169.s4|129-134|groups|group
DDI-MedLine.d169.s5|28-34|calcium|drug
DDI-MedLine.d169.s5|105-111|ferrous|drug
DDI-MedLine.d169.s5|113-119|sulfate|drug
DDI-MedLine.d169.s6|33-39|calcium|drug
DDI-MedLine.d169.s7|0-6|Calcium|drug
DDI-MedLine.d169.s7|28-43|calcium chloride|drug
DDI-MedLine.d169.s8|0-6|Calcium|drug
DDI-MedLine.d169.s9|2-8|calcium|group
DDI-MedLine.d169.s10|53-59|calcium|drug
DDI-MedLine.d169.s10|65-72|chloride|drug
DDI-MedLine.d169.s10|129-135|sulfate|drug
DDI-MedLine.d169.s10|151-154|CRBC|drug
DDI-MedLine.d179.s0|32-40|sunitinib|drug
DDI-MedLine.d179.s0|46-54|docetaxel|drug
DDI-MedLine.d179.s1|0-8|sunitinib|drug
DDI-MedLine.d179.s2|52-60|sunitinib|drug
DDI-MedLine.d179.s2|117-125|sunitinib|drug
DDI-MedLine.d179.s2|131-139|docetaxel|drug
DDI-MedLine.d179.s3|22-31|EGFR T790M|drug
DDI-MedLine.d179.s3|46-50|K-ras|drug
DDI-MedLine.d179.s3|84-92|sunitinib|drug
DDI-MedLine.d179.s3|97-105|docetaxel|drug
DDI-MedLine.d179.s6|37-45|sunitinib|drug
DDI-MedLine.d179.s6|51-59|docetaxel|drug
DDI-MedLine.d179.s7|27-35|docetaxel|drug
DDI-MedLine.d179.s7|49-57|sunitinib|drug
DDI-MedLine.d179.s8|102-110|docetaxel|drug
DDI-MedLine.d179.s8|179-187|sunitinib|drug
DDI-MedLine.d179.s10|188-196|sunitinib|drug
DDI-MedLine.d179.s10|213-221|sunitinib|drug
DDI-MedLine.d159.s0|21-38|acetyl-l-carnitine|drug
DDI-MedLine.d159.s0|44-60|alpha lipoic acid|drug
DDI-MedLine.d159.s3|223-247|glutathione S-transferase|group
DDI-MedLine.d159.s3|253-260|catalase|group
DDI-MedLine.d159.s3|280-290|glutathione|drug_n
DDI-MedLine.d159.s4|58-69|antioxidants|drug
DDI-MedLine.d159.s7|69-87|DEB-induce toxicity|drug
DDI-MedLine.d159.s7|236-246|DEB-induced|drug
DDI-MedLine.d164.s0|10-18|herceptin|drug
DDI-MedLine.d164.s1|41-49|Lapatinib|drug
DDI-MedLine.d164.s1|65-73|Herceptin|drug
DDI-MedLine.d164.s1|133-141|Lapatinib|drug
DDI-MedLine.d164.s1|167-175|Herceptin|drug
DDI-MedLine.d164.s2|17-25|Lapatinib|drug
DDI-MedLine.d164.s2|42-50|Herceptin|drug
DDI-MedLine.d164.s2|111-119|Herceptin|drug
DDI-MedLine.d164.s3|22-30|lapatinib|drug
DDI-MedLine.d164.s3|149-157|Herceptin|brand
DDI-MedLine.d164.s4|56-64|Herceptin|drug
DDI-MedLine.d164.s5|44-52|Herceptin|drug
DDI-MedLine.d164.s5|68-76|Herceptin|drug
DDI-MedLine.d193.s0|0-9|Ticagrelor|drug
DDI-MedLine.d193.s0|12-19|Brilinta|brand
DDI-MedLine.d193.s0|35-45|clopidogrel|drug_n
DDI-MedLine.d193.s0|48-53|Plavix|drug_n
DDI-MedLine.d193.s1|21-30|ticagrelor|drug
DDI-MedLine.d193.s1|33-52|Brilinta-AstraZeneca|brand
DDI-MedLine.d193.s1|77-80|drug|drug
DDI-MedLine.d193.s1|104-110|aspirin|drug
DDI-MedLine.d193.s2|21-31|clopidogrel|drug
DDI-MedLine.d193.s2|46-54|prasugrel|drug
DDI-MedLine.d193.s3|34-44|clopidogrel|drug
DDI-MedLine.d43.s6|100-116|dithylnitrosamine|drug_n
DDI-MedLine.d43.s7|39-41|two|drug
DDI-MedLine.d43.s7|183-195|phenobarbital|drug
DDI-MedLine.d43.s10|0-14|initiated cells|drug
DDI-MedLine.d43.s11|118-130|anticoagulant|group
DDI-MedLine.d43.s11|135-150|antifungal agent|group
DDI-MedLine.d43.s11|191-195|toxin|drug_n
DDI-MedLine.d100.s0|13-36|calcium-channel blockers|drug
DDI-MedLine.d100.s1|29-45|platelet function|drug
DDI-MedLine.d100.s1|51-77|arachidonic acid metabolism|drug
DDI-MedLine.d100.s1|104-113|hemostasis|drug
DDI-MedLine.d100.s1|133-145|vascular tone|drug
DDI-MedLine.d100.s3|11-26|arachidonic acid|drug
DDI-MedLine.d100.s3|119-132|thromboxane A2|drug
DDI-MedLine.d100.s5|39-47|verapamil|drug
DDI-MedLine.d100.s5|50-58|diltiazem|drug
DDI-MedLine.d100.s5|65-74|nifedipine|drug
DDI-MedLine.d100.s7|35-50|calcium blockers|drug
DDI-MedLine.d100.s7|119-130|prostacyclin|drug
DDI-MedLine.d100.s8|17-32|calcium blockers|drug
DDI-MedLine.d73.s0|52-55|MPTP|drug
DDI-MedLine.d73.s0|61-75|methamphetamine|drug
DDI-MedLine.d73.s1|144-158|methamphetamine|drug
DDI-MedLine.d73.s2|21-24|MPTP|drug
DDI-MedLine.d73.s2|143-151|pargyline|drug
DDI-MedLine.d73.s3|83-93|amphetamine|drug
DDI-MedLine.d73.s3|147-157|apomorphine|drug
DDI-MedLine.d73.s4|22-25|MPTP|drug
DDI-MedLine.d73.s4|107-115|pargyline|brand
DDI-MedLine.d73.s5|110-118|pargyline|drug
DDI-MedLine.d31.s2|0-69|Rearrangements of genomes have been found to accompany cellular aging.|drug
DDI-MedLine.d31.s5|81-84|drug|drug
DDI-DrugBank.d449.s0|0-16|antifungal agents|drug
DDI-DrugBank.d449.s0|26-37|ketoconazole|drug
DDI-DrugBank.d449.s0|42-53|itraconazole|drug
DDI-DrugBank.d449.s1|12-22|fluvoxamine|drug
DDI-DrugBank.d449.s1|25-34|cimetidine|drug
DDI-DrugBank.d449.s1|46-50|Xanax|brand
DDI-DrugBank.d449.s2|0-9|Fluoxetine|drug
DDI-DrugBank.d449.s2|12-14|OCs|group
DDI-DrugBank.d449.s2|17-26|sertraline|drug
DDI-DrugBank.d449.s2|29-37|diltiazem|drug
DDI-DrugBank.d449.s2|40-60|macrolide antibiotics|group
DDI-DrugBank.d449.s2|63-78|exercise caution|drug_n
DDI-DrugBank.d8.s0|106-112|ALFENTA|drug
DDI-DrugBank.d8.s0|180-191|barbiturates|group
DDI-DrugBank.d8.s0|194-206|tranquilizers|group
DDI-DrugBank.d8.s0|209-215|opioids|group
DDI-DrugBank.d8.s1|69-82|anticoagulants|drug
DDI-DrugBank.d8.s1|88-104|antifungal agents|drug
DDI-DrugBank.d8.s1|107-113|aspirin|brand
DDI-DrugBank.d8.s1|165-170|heroin|drug_n
DDI-DrugBank.d8.s1|176-192|clostridium toxin|drug_n
DDI-DrugBank.d8.s3|0-6|ALFENTA|drug
DDI-DrugBank.d8.s3|8-24|clostridium toxin|drug_n
DDI-DrugBank.d8.s3|26-31|heroin|drug_n
DDI-DrugBank.d8.s3|33-44|erythromycin|drug_n
DDI-DrugBank.d8.s3|46-55|alfentanil|drug_n
DDI-DrugBank.d8.s3|57-68|theophylline|drug_n
DDI-DrugBank.d8.s3|70-83|phenylbutazone|drug_n
DDI-DrugBank.d8.s3|85-99|aminoglycosides|drug_n
DDI-DrugBank.d8.s3|101-111|antibiotics|drug_n
DDI-DrugBank.d8.s3|113-129|antifungal agents|drug_n
DDI-DrugBank.d8.s3|131-144|anticoagulants|drug_n
DDI-DrugBank.d8.s3|146-160|anticonvulsants|drug_n
DDI-DrugBank.d8.s3|162-176|antidepressants|drug_n
DDI-DrugBank.d8.s3|178-194|antifungal agents|drug_n
DDI-DrugBank.d8.s3|196-213|antimycotic agents|drug_n
DDI-DrugBank.d8.s3|215-225|antibiotics|drug_n
DDI-DrugBank.d8.s3|227-242|antiviral agents|drug_n
DDI-DrugBank.d8.s3|244-260|antifungal agents|drug_n
DDI-DrugBank.d8.s3|262-279|antimycotic agents|drug_n
DDI-DrugBank.d8.s3|281-291|antibiotics|drug_n
DDI-DrugBank.d8.s3|293-309|antifungal agents|drug_n
DDI-DrugBank.d8.s4|0-9|Cimetidine|drug
DDI-DrugBank.d8.s4|36-42|ALFENTA|drug
DDI-DrugBank.d8.s5|18-24|ALFENTA|drug
DDI-DrugBank.d8.s5|109-115|ALFENTA|drug
DDI-DrugBank.d8.s6|32-36|drugs|drug
DDI-DrugBank.d416.s0|32-34|PAH|drug
DDI-DrugBank.d416.s0|103-114|sulfonamides|drug_n
DDI-DrugBank.d416.s0|117-124|procaine|drug
DDI-DrugBank.d416.s0|130-144|thiazolesulfone|drug_n
DDI-DrugBank.d416.s3|30-38|probencid|drug
DDI-DrugBank.d22.s0|47-53|digoxin|drug
DDI-DrugBank.d22.s1|32-38|digoxin|drug
DDI-DrugBank.d22.s1|55-73|aminosalicylic acid|drug
DDI-DrugBank.d22.s1|92-98|digoxin|drug
DDI-DrugBank.d22.s3|33-43|vitamin B12|drug
DDI-DrugBank.d22.s3|71-89|aminosalicylic acid|drug
DDI-DrugBank.d318.s0|46-66|antineoplastic agents|group
DDI-DrugBank.d318.s0|102-115|renal toxicity|drug
DDI-DrugBank.d318.s0|118-129|bronchospasm|drug
DDI-DrugBank.d318.s0|135-145|hypotension|drug
DDI-DrugBank.d318.s0|178-191|renal toxicity|drug
DDI-DrugBank.d318.s0|194-205|bronchospasm|drug
DDI-DrugBank.d318.s0|211-221|hypotension|drug
DDI-DrugBank.d318.s2|20-32|Corticotropin|drug
DDI-DrugBank.d318.s3|66-79|amphotericin B|drug
DDI-DrugBank.d318.s5|0-19|digitalis glycosides|drug
DDI-DrugBank.d318.s5|22-43|amphotericin B-induced|drug
DDI-DrugBank.d318.s5|45-55|hypokalemia|drug_n
DDI-DrugBank.d318.s5|72-80|digitalis|drug
DDI-DrugBank.d318.s6|6-16|k potassium|drug
DDI-DrugBank.d318.s7|0-10|flucytosine|drug
DDI-DrugBank.d318.s7|51-64|amphotericin B|drug
DDI-DrugBank.d318.s7|130-140|flucytosine|drug
DDI-DrugBank.d318.s8|19-30|ketoconazole|drug
DDI-DrugBank.d318.s8|33-42|miconazole|drug
DDI-DrugBank.d318.s8|45-56|clotrimazole|drug
DDI-DrugBank.d318.s8|59-69|fluconazole|drug
DDI-DrugBank.d318.s10|31-36|agents|group
DDI-DrugBank.d318.s10|46-60|aminoglycosides|drug
DDI-DrugBank.d318.s10|63-74|cyclosporine|drug
DDI-DrugBank.d318.s10|81-91|pentamidine|drug
DDI-DrugBank.d318.s11|107-120|anticoagulants|group
